Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,globalTargetVector.x,globalTargetVector.y,globalTargetVector.z
05/04/2023 16:24:52.967860,470,True,True,True,True,Eyes,1.800247,0.09878961,-1.78531,-0.237409,-0.5446745,-0.8043423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.588045,-0.6343655,-0.9093797,2.10762,0.09430835,-1.864514,0.01142616,0.9704815,-0.1696035,-0.1710843,18.9828,200.8097,4.865891,0.6948054,0.04099024,-0.7180282,0.0,0.0,0.0,1.458887,-0.3993129,-2.589977,0.08725935,-0.2110162,1.069531,-0.9411991,0.08021074,0.3281924,-0.03585523,0.9422082,-0.3331037,-0.3359441,-0.3252843,-0.8839296,moving,16.44445,34.10458,175.2138497676109,-151.75434407039532,-0.4948919999999999,-0.63454045,-0.7203660000000001
05/04/2023 16:24:52.987886,471,True,True,True,True,Eyes,1.813455,0.09858312,-1.789068,-0.2479076,-0.5469115,-0.7996435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.621485,-0.6078784,-0.8677747,2.11978,0.09815129,-1.868589,0.004823207,0.9686969,-0.1720908,-0.1788521,19.37091,201.6576,4.310218,0.6962891,0.04078546,-0.7166012,0.0,0.0,0.0,1.461585,-0.4017844,-2.589887,0.08543345,-0.2125238,1.068111,-0.9359775,0.07090204,0.3448469,-0.05221314,0.940723,-0.3351328,-0.348167,-0.3316823,-0.8767936,moving,17.22462,34.36995,175.78096014008696,-151.6796972377656,-0.503965,-0.64121019,-0.716189
05/04/2023 16:24:52.998142,472,True,True,True,True,Eyes,1.826563,0.09842097,-1.792798,-0.2584053,-0.5491241,-0.7947889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.652405,-0.5724491,-0.8312931,2.130709,0.09876274,-1.871984,-0.0007968357,0.9674679,-0.1709361,-0.1865105,19.33238,202.4677,3.780766,0.6978087,0.04057477,-0.7151335,0.0,0.0,0.0,1.464009,-0.4040045,-2.589807,0.08394308,-0.2127097,1.066149,-0.9304262,0.06222092,0.3611582,-0.06530458,0.9415604,-0.3304531,-0.3606133,-0.3310476,-0.8719893,moving,18.01061,34.64081,176.35867501793123,-151.62656095313994,-0.512907,-0.64364234,-0.712728
05/04/2023 16:24:53.018180,473,True,True,True,True,Eyes,1.83957,0.09837748,-1.79652,-0.2688611,-0.551419,-0.7897156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.679628,-0.5723447,-0.7793961,2.141916,0.09930114,-1.875574,-0.002048942,0.9649614,-0.1756509,-0.1949157,19.86416,203.5285,3.933676,0.6993572,0.04036079,-0.7136315,0.0,0.0,0.0,1.466517,-0.4063014,-2.589724,0.08330921,-0.2112972,1.064832,-0.9240075,0.06451993,0.3768921,-0.07242852,0.9382852,-0.3381939,-0.3754525,-0.3397914,-0.8623093,moving,18.8013,34.92468,176.94258983902836,-151.5969820950072,-0.521557,-0.64652314,-0.7090529999999997
05/04/2023 16:24:53.038437,474,True,True,True,True,Eyes,1.852475,0.09839644,-1.800231,-0.2793287,-0.5536001,-0.7845396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.703143,-0.5724543,-0.7358544,2.15278,0.1023726,-1.879155,-0.003195905,0.962913,-0.1790307,-0.2018328,20.24725,204.3982,4.040875,0.7009271,0.04014881,-0.7121015,0.0,0.0,0.0,1.469097,-0.4086651,-2.589638,0.08337234,-0.2093286,1.062688,-0.9185067,0.06611376,0.3898391,-0.07842327,0.9358756,-0.3434919,-0.3875505,-0.346072,-0.8544232,moving,19.59785,35.20821,177.52095022541857,-151.55851125937605,-0.5297769999999999,-0.6520161,-0.7053850000000002
05/04/2023 16:24:53.048052,475,True,True,True,True,Eyes,1.865242,0.09848124,-1.803935,-0.289876,-0.5558989,-0.7790688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.725503,-0.5738025,-0.6885951,2.16274,0.104117,-1.882417,-0.003532473,0.9607044,-0.1822227,-0.209355,20.58541,205.3608,4.258255,0.702513,0.03994126,-0.7105488,0.0,0.0,0.0,1.471735,-0.411081,-2.589551,0.08571476,-0.2087886,1.060301,-0.9123161,0.06951111,0.4035438,-0.08308575,0.9335648,-0.3486451,-0.400969,-0.3516033,-0.8459309,moving,20.40923,35.50948,178.1098931972853,-151.48987678619514,-0.5372279999999998,-0.6560591,-0.7020389999999999
05/04/2023 16:24:53.068091,476,True,True,True,True,Eyes,1.877829,0.09865317,-1.807618,-0.3001833,-0.5579333,-0.7736927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.744833,-0.588221,-0.6375356,2.172377,0.1056887,-1.885779,-0.00193658,0.9581293,-0.1869964,-0.2168345,21.04943,206.3878,4.756226,0.7041079,0.03974057,-0.7089796,0.0,0.0,0.0,1.474289,-0.4134208,-2.589466,0.08932202,-0.2083323,1.057243,-0.9059585,0.07738357,0.4162352,-0.08480555,0.9300572,-0.3574937,-0.4147867,-0.3591734,-0.8360305,moving,21.20565,35.79652,178.6989917531646,-151.4396522670622,-0.544241,-0.6600337,-0.69859
05/04/2023 16:24:53.087994,477,True,True,True,True,Eyes,1.890261,0.09885998,-1.81131,-0.3104855,-0.5600206,-0.7680987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.763729,-0.595662,-0.5895174,2.181549,0.1080174,-1.889369,-0.0008663774,0.9558771,-0.1897678,-0.2242469,21.29549,207.3722,5.138824,0.7057065,0.03954961,-0.707399,0.0,0.0,0.0,1.476823,-0.4157422,-2.589382,0.09473571,-0.2101856,1.053526,-0.8994254,0.08345342,0.4290338,-0.08676601,0.9279748,-0.3624009,-0.4283762,-0.363178,-0.8274033,moving,22.00984,36.09578,179.307580341066,-151.3651125085848,-0.5508519999999999,-0.6647083,-0.6949159999999999
05/04/2023 16:24:53.098566,478,True,True,True,True,Eyes,1.902509,0.09908519,-1.815027,-0.3195987,-0.5609209,-0.7636913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.782878,-0.5937163,-0.5445733,2.190285,0.1091582,-1.8932,-0.001245138,0.9536853,-0.1921049,-0.2314703,21.53021,208.3009,5.33915,0.7073033,0.03936901,-0.7058126,0.0,0.0,0.0,1.479631,-0.4183142,-2.589289,0.09956465,-0.2122986,1.049587,-0.8928398,0.08655823,0.4419781,-0.0913081,0.9261883,-0.3658388,-0.4410213,-0.3669917,-0.8190343,moving,22.70892,36.29678,179.89361780306618,-151.26951481429148,-0.5570059999999999,-0.6682148,-0.6909989999999999
05/04/2023 16:24:53.118260,479,True,True,True,True,Eyes,1.914611,0.09929826,-1.818777,-0.3286242,-0.5619141,-0.7591169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.801898,-0.5868942,-0.5034831,2.198929,0.1099932,-1.89768,-0.002494118,0.9515917,-0.1941924,-0.2382357,21.76325,209.1541,5.423533,0.7088925,0.03919865,-0.7042261,0.0,0.0,0.0,1.481963,-0.42045,-2.589212,0.1071713,-0.2156307,1.044637,-0.886475,0.08778039,0.4543749,-0.09727392,0.9245662,-0.3683954,-0.4524376,-0.3707722,-0.811066,moving,23.40795,36.50962,-179.48992601764843,-151.2226033628973,-0.5627190000000002,-0.6717347,-0.6864220000000001
05/04/2023 16:24:53.128168,480,True,True,True,True,Eyes,1.926648,0.09955308,-1.822638,-0.337547,-0.5628737,-0.7544767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.820884,-0.5721755,-0.4684567,2.207594,0.1099407,-1.90228,-0.004961913,0.9497431,-0.1957008,-0.2442634,21.9721,209.8823,5.332182,0.7104702,0.03903719,-0.7026434,0.0,0.0,0.0,1.484701,-0.4229584,-2.589121,0.1129681,-0.2160978,1.040277,-0.8806215,0.08617999,0.4659171,-0.1050302,0.9233532,-0.3693069,-0.4620329,-0.374155,-0.8040731,moving,24.10337,36.7246,-178.8906984695028,-151.12230429219755,-0.5691219999999999,-0.6737537,-0.6817469999999999
05/04/2023 16:24:53.147969,481,True,True,True,True,Eyes,1.938509,0.09982675,-1.826562,-0.3462849,-0.5639451,-0.7497018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.839962,-0.5525272,-0.4348919,2.215763,0.1110595,-1.907318,-0.008729769,0.9478189,-0.1974916,-0.2501206,22.25563,210.5691,5.098321,0.7120322,0.03888536,-0.701069,0.0,0.0,0.0,1.487114,-0.4251689,-2.589041,0.12062,-0.217765,1.035228,-0.874727,0.08224494,0.4775861,-0.1153419,0.9218417,-0.3700055,-0.47069,-0.3787395,-0.7968736,moving,24.79206,36.95143,-178.2594392099172,-150.99471485099116,-0.5746419999999999,-0.6772988999999999,-0.6766209999999999
05/04/2023 16:24:53.168143,482,True,True,True,True,Eyes,1.95018,0.1000767,-1.83055,-0.3548218,-0.5649267,-0.7449559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85934,-0.5247722,-0.4046104,2.22345,0.1117879,-1.912772,-0.01357195,0.9460443,-0.1983639,-0.2558667,22.47419,211.2039,4.707133,0.7135742,0.03874302,-0.6995071,0.0,0.0,0.0,1.489819,-0.4276462,-2.588952,0.1261568,-0.2199513,1.030457,-0.8686962,0.07583009,0.4895069,-0.1271888,0.9209352,-0.3683768,-0.4787381,-0.3822673,-0.790368,moving,25.46841,37.17435,-177.62440877992978,-150.86504656182012,-0.5823290000000001,-0.6780272999999999,-0.6711670000000001
05/04/2023 16:24:53.179298,483,True,True,True,True,Eyes,1.961666,0.1003058,-1.834609,-0.3633512,-0.5659778,-0.7400305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.876102,-0.5078538,-0.37011,2.230478,0.1114989,-1.918173,-0.01605585,0.9441078,-0.19936,-0.2620276,22.63435,211.9457,4.608516,0.7150927,0.0386085,-0.6979622,0.0,0.0,0.0,1.492446,-0.4300527,-2.588865,0.1318737,-0.2234226,1.025045,-0.8621679,0.07415874,0.5011663,-0.1347926,0.9199955,-0.3680206,-0.4883627,-0.3848489,-0.7831945,moving,26.1508,37.40888,-176.9861941134281,-150.72158245732157,-0.5893570000000001,-0.6777382999999999,-0.6657660000000001
05/04/2023 16:24:53.197965,484,True,True,True,True,Eyes,1.97302,0.1005077,-1.838791,-0.3718605,-0.5669358,-0.7350535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.891888,-0.4975954,-0.3319774,2.237607,0.1112528,-1.923944,-0.0173921,0.9419459,-0.200861,-0.2684968,22.81393,212.7632,4.673047,0.7165835,0.03848042,-0.6964387,0.0,0.0,0.0,1.49472,-0.4321363,-2.588789,0.1391989,-0.2274626,1.019161,-0.8552141,0.0750962,0.5128056,-0.1406259,0.9187047,-0.3690608,-0.498832,-0.3877397,-0.7751289,moving,26.83466,37.64247,-176.31197216203367,-150.60724564702483,-0.5964860000000001,-0.6774922,-0.6599949999999999
05/04/2023 16:24:53.218102,485,True,True,True,True,Eyes,1.984185,0.1006794,-1.843049,-0.3803635,-0.5680959,-0.729788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.906433,-0.4907666,-0.2915239,2.244101,0.1110184,-1.929994,-0.01852551,0.9394483,-0.203541,-0.2750725,23.11789,213.6252,4.813198,0.7180438,0.03835717,-0.6949398,0.0,0.0,0.0,1.497255,-0.4344582,-2.588705,0.1460563,-0.2284155,1.014052,-0.8479838,0.07716956,0.5243741,-0.1467846,0.9164557,-0.3722408,-0.5092914,-0.3926242,-0.7658124,moving,27.5284,37.89861,-175.66651495616162,-150.43558757953215,-0.6029800000000001,-0.6772577999999999,-0.653945
05/04/2023 16:24:53.238176,486,True,True,True,True,Eyes,1.995181,0.1007482,-1.847377,-0.3887654,-0.569309,-0.7243954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.920668,-0.4849745,-0.2479815,2.250855,0.1105351,-1.936086,-0.01970035,0.9366019,-0.2072195,-0.2818668,23.53256,214.5401,5.000412,0.719471,0.03823731,-0.6934687,0.0,0.0,0.0,1.499854,-0.436839,-2.588619,0.1522926,-0.2287293,1.010287,-0.840326,0.07991385,0.5361586,-0.1537194,0.913344,-0.3770586,-0.5198295,-0.3992701,-0.7552224,moving,28.22138,38.16413,-174.98766876162472,-150.1059534721647,-0.609734,-0.6767745,-0.647853
05/04/2023 16:24:53.248316,487,True,True,True,True,Eyes,2.005974,0.100756,-1.851755,-0.3971146,-0.570941,-0.7185585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.931699,-0.4894824,-0.2028491,2.257028,0.1083424,-1.941569,-0.01943363,0.9333837,-0.2129181,-0.2882412,24.12143,215.4851,5.436234,0.7208629,0.03811694,-0.6920285,0.0,0.0,0.0,1.502401,-0.4391713,-2.588535,0.1586101,-0.232584,1.006858,-0.8330785,0.0864655,0.5463548,-0.1590216,0.9085764,-0.3862655,-0.5298038,-0.4086718,-0.7431655,moving,28.92743,38.46941,-174.28975385877922,-149.68389469239716,-0.615907,-0.6745817999999999,-0.6423699999999999
05/04/2023 16:24:53.268264,488,True,True,True,True,Eyes,2.016582,0.1007594,-1.856227,-0.4052448,-0.5725679,-0.712701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.940696,-0.5024204,-0.1565917,2.263065,0.1070528,-1.947231,-0.01879864,0.9296669,-0.2212086,-0.2939947,24.9833,216.4333,6.023361,0.7222175,0.0379941,-0.6906213,0.0,0.0,0.0,1.505042,-0.4415905,-2.588448,0.1603254,-0.2339768,1.002919,-0.8264276,0.09511539,0.5549512,-0.1650213,0.9014267,-0.4002473,-0.5383174,-0.4223541,-0.7292678,moving,29.62275,38.77761,-173.6386042175508,-149.45799961641032,-0.621944,-0.6732921999999999,-0.636708
05/04/2023 16:24:53.288641,489,True,True,True,True,Eyes,2.02696,0.1007534,-1.860791,-0.4133554,-0.5744708,-0.7064847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.951012,-0.5014941,-0.1124859,2.268389,0.1071724,-1.953342,-0.02007783,0.9261558,-0.2275104,-0.3001191,25.68808,217.3545,6.330773,0.7235331,0.03786907,-0.6892498,0.0,0.0,0.0,1.507525,-0.4438656,-2.588365,0.1619309,-0.2301154,1.001508,-0.8190508,0.09937005,0.5650499,-0.1737508,0.8956717,-0.4093687,-0.5467783,-0.4334716,-0.7163352,moving,30.33137,39.11593,-172.94027263618403,-149.21809914627934,-0.6272679999999999,-0.6734118,-0.6305970000000001
05/04/2023 16:24:53.298553,490,True,True,True,True,Eyes,2.037137,0.1006977,-1.865463,-0.4212523,-0.5762011,-0.7003847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.962404,-0.4907106,-0.06500459,2.273308,0.1067828,-1.959981,-0.02225712,0.9224992,-0.2324485,-0.3073561,26.26662,218.3766,6.519951,0.7248075,0.03774195,-0.6879165,0.0,0.0,0.0,1.510024,-0.446154,-2.588282,0.1688925,-0.2294894,1.000017,-0.810074,0.1018246,0.5774188,-0.1839533,0.8909446,-0.4151855,-0.5567242,-0.4425489,-0.7030001,moving,31.02516,39.44387,-172.26196321657486,-148.81442471107334,-0.632187,-0.6730221999999999,-0.623958
05/04/2023 16:24:53.318204,491,True,True,True,True,Eyes,2.047118,0.1005938,-1.870246,-0.4290208,-0.5781404,-0.6940424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.974348,-0.4747865,-0.01903796,2.278558,0.1058925,-1.967101,-0.02469962,0.9190345,-0.2360213,-0.3147371,26.70335,219.3847,6.631717,0.726038,0.03761142,-0.6866248,0.0,0.0,0.0,1.512642,-0.4485521,-2.588196,0.1723017,-0.2284364,0.9982181,-0.800661,0.1031697,0.5901679,-0.193969,0.8873677,-0.4182757,-0.5668494,-0.4493712,-0.6904691,moving,31.7222,39.79445,-171.6150894123976,-148.43912174989043,-0.6374369999999998,-0.6721318999999999,-0.616838
05/04/2023 16:24:53.338411,492,True,True,True,True,Eyes,2.047118,0.1005938,-1.870246,-0.4290208,-0.5781404,-0.6940424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.985799,-0.4603956,0.01616645,2.28407,0.1046412,-1.974663,-0.02732361,0.9160168,-0.239913,-0.3203256,27.19585,220.1692,6.691573,0.7272235,0.03747626,-0.6853765,0.0,0.0,0.0,1.515225,-0.4509187,-2.58811,0.1735929,-0.2296984,0.9971111,-0.7932899,0.1036428,0.5999578,-0.2037583,0.8833903,-0.4220238,-0.5737366,-0.4570336,-0.6796666,moving,31.7222,39.79445,-170.9342997973173,-148.03049793149648,-0.6429489999999998,-0.6708805999999999,-0.6092759999999999
05/04/2023 16:24:53.347955,493,True,True,True,True,Eyes,2.047118,0.1005938,-1.870246,-0.4290208,-0.5781404,-0.6940424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.996874,-0.443312,0.04031467,2.288805,0.1041324,-1.982406,-0.03052763,0.9137104,-0.2426617,-0.3245254,27.59761,220.7276,6.590433,0.7282885,0.03735452,-0.6842513,0.0,0.0,0.0,1.517788,-0.4532661,-2.588025,0.1754767,-0.2358879,0.995582,-0.7875027,0.1017129,0.6078602,-0.2132866,0.8803667,-0.423631,-0.5782287,-0.463259,-0.6715972,moving,31.7222,39.79445,-170.235810914571,-147.60769658318216,-0.6476839999999999,-0.6703718,-0.6015330000000001
05/04/2023 16:24:53.368407,494,True,True,True,True,Eyes,2.057186,0.1004254,-1.875801,-0.4367596,-0.5799235,-0.687699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.007504,-0.42319,0.0676384,2.292613,0.1037501,-1.990454,-0.03379988,0.9112878,-0.2445607,-0.3295484,27.90505,221.3721,6.470368,0.7292452,0.03724491,-0.6832376,0.0,0.0,0.0,1.520332,-0.4555967,-2.587941,0.1771168,-0.2455692,0.9925804,-0.7805108,0.09958631,0.6171591,-0.222792,0.8780953,-0.4234529,-0.5840946,-0.4680077,-0.6631758,moving,32.41975,40.1403,-169.56098086087422,-147.24530613642017,-0.6514919999999997,-0.6699894999999999,-0.593485
05/04/2023 16:24:53.388563,495,True,True,True,True,Eyes,2.067002,0.1002172,-1.881474,-0.444448,-0.5817315,-0.6812154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.017945,-0.4011582,0.09885287,2.296406,0.1027801,-1.998661,-0.03657962,0.908875,-0.2450696,-0.3354837,28.03553,222.1122,6.37076,0.7301715,0.03712567,-0.6822541,0.0,0.0,0.0,1.522899,-0.4579478,-2.587856,0.1775775,-0.2540438,0.9894089,-0.7722255,0.09794112,0.6277544,-0.2309263,0.8772056,-0.4209316,-0.5918963,-0.470019,-0.6547834,moving,33.12179,40.49604,-168.91937320819608,-146.9597771678934,-0.6552850000000001,-0.6690195,-0.585278
05/04/2023 16:24:53.398256,496,True,True,True,True,Eyes,2.067002,0.1002172,-1.881474,-0.444448,-0.5817315,-0.6812154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.027987,-0.3798325,0.1333575,2.30042,0.1017552,-2.007107,-0.0390007,0.9062939,-0.2454071,-0.3418855,28.13102,222.9219,6.322125,0.7310639,0.03699661,-0.6813048,0.0,0.0,0.0,1.525468,-0.4603014,-2.587771,0.1765633,-0.2583042,0.9879731,-0.7631865,0.09711007,0.6388397,-0.2384945,0.8765087,-0.4181543,-0.6005554,-0.4714894,-0.6457794,moving,33.12179,40.49604,-168.29812882922175,-146.66626160919319,-0.6592989999999999,-0.6679946,-0.576832
05/04/2023 16:24:53.418456,497,True,True,True,True,Eyes,2.067002,0.1002172,-1.881474,-0.444448,-0.5817315,-0.6812154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.036549,-0.366451,0.1666327,2.304752,0.09880824,-2.015201,-0.0401416,0.903669,-0.2468228,-0.3476342,28.29436,223.7124,6.45943,0.7318657,0.03688043,-0.6804497,0.0,0.0,0.0,1.528073,-0.4626877,-2.587684,0.1766515,-0.2640844,0.9866984,-0.7550783,0.09905867,0.6481082,-0.2441576,0.8749343,-0.4181831,-0.6084768,-0.4740015,-0.636458,moving,33.12179,40.49604,-167.63745551839517,-146.32399300072822,-0.6636310000000001,-0.6650476399999999,-0.5687380000000002
05/04/2023 16:24:53.438096,498,True,True,True,True,Eyes,2.067002,0.1002172,-1.881474,-0.444448,-0.5817315,-0.6812154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044316,-0.3578608,0.1955779,2.308777,0.09672147,-2.023453,-0.04122236,0.9010715,-0.2494548,-0.3523399,28.59412,224.4067,6.638014,0.7325866,0.03677582,-0.6796792,0.0,0.0,0.0,1.530644,-0.4650423,-2.587599,0.1805927,-0.2732324,0.9842252,-0.7483148,0.1014972,0.6555331,-0.2500743,0.872146,-0.4205046,-0.6144006,-0.4786018,-0.6272579,moving,33.12179,40.49604,-166.9375973216436,-145.92610208018877,-0.667656,-0.6629608699999999,-0.560486
05/04/2023 16:24:53.448043,499,True,True,True,True,Eyes,2.067002,0.1002172,-1.881474,-0.444448,-0.5817315,-0.6812154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.052049,-0.3466565,0.2224579,2.312051,0.09522513,-2.032243,-0.04263339,0.898663,-0.2512131,-0.3570423,28.81321,225.0682,6.735222,0.7332351,0.03668156,-0.6789846,0.0,0.0,0.0,1.533207,-0.4673899,-2.587514,0.1865525,-0.286285,0.9800215,-0.7414065,0.1027613,0.6631415,-0.2560135,0.8701487,-0.4210681,-0.6203012,-0.4819558,-0.6188257,moving,33.12179,40.49604,-166.20426375927076,-145.5137559009513,-0.6709299999999998,-0.6614645299999999,-0.5516960000000002
05/04/2023 16:24:53.468417,500,True,True,True,True,Eyes,2.077123,0.09960935,-1.888704,-0.4528839,-0.5835107,-0.6741005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.060796,-0.3303052,0.2442405,2.315182,0.09418301,-2.041637,-0.04444465,0.8968942,-0.2507571,-0.3615616,28.81245,225.6236,6.65897,0.7338179,0.03659674,-0.6783593,0.0,0.0,0.0,1.535849,-0.4698103,-2.587427,0.1918568,-0.2976805,0.9753059,-0.7345961,0.101604,0.6708544,-0.2610525,0.8702911,-0.4176661,-0.6262752,-0.4819441,-0.6127885,moving,33.89456,40.87992,-165.50080251201868,-145.25243715993332,-0.674061,-0.6604224099999999,-0.5423019999999998
05/04/2023 16:24:53.488728,501,True,True,True,True,Eyes,2.086941,0.09892652,-1.896028,-0.4611717,-0.5851339,-0.6670374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.069947,-0.3074359,0.2642398,2.317947,0.09198737,-2.051239,-0.04666234,0.8954144,-0.2486446,-0.3663765,28.65091,226.1554,6.453243,0.7343779,0.03648315,-0.6777591,0.0,0.0,0.0,1.538469,-0.4722101,-2.58734,0.1963515,-0.3025948,0.9729701,-0.7271817,0.09863076,0.6793221,-0.2657593,0.871997,-0.4110878,-0.6329128,-0.4794717,-0.6078883,moving,34.65894,41.25766,-164.7971102659796,-144.97764065476122,-0.6768260000000001,-0.65822677,-0.5327000000000002
05/04/2023 16:24:53.498287,502,True,True,True,True,Eyes,2.09647,0.09819223,-1.903482,-0.4691523,-0.5863,-0.6604154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0782,-0.2925959,0.2817545,2.320665,0.08911414,-2.060797,-0.04762152,0.8941679,-0.2467895,-0.3705283,28.46571,226.637,6.382232,0.7349119,0.03634124,-0.6771877,0.0,0.0,0.0,1.540944,-0.4744769,-2.587258,0.1998265,-0.306059,0.9712683,-0.7208821,0.09772173,0.6861338,-0.2680482,0.8736542,-0.4060522,-0.6391237,-0.4766327,-0.6036077,moving,35.3896,41.59785,-164.10868531035106,-144.68138997611533,-0.6795439999999999,-0.6553535399999999,-0.523142
05/04/2023 16:24:53.518479,503,True,True,True,True,Eyes,2.105691,0.09740194,-1.911047,-0.4769163,-0.5872585,-0.6539713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.086998,-0.2808662,0.2919567,2.323215,0.086945,-2.070939,-0.04838381,0.893469,-0.2445383,-0.3735954,28.23744,226.9628,6.272685,0.7354131,0.03617311,-0.6766523,0.0,0.0,0.0,1.543486,-0.476806,-2.587174,0.2003368,-0.3071978,0.9718279,-0.7161714,0.09625785,0.691255,-0.2691756,0.8757201,-0.4008227,-0.6439283,-0.4731266,-0.6012554,moving,36.10184,41.92347,-163.41785885219738,-144.3071918392605,-0.6820939999999998,-0.6531844,-0.5129999999999999
05/04/2023 16:24:53.538216,504,True,True,True,True,Eyes,2.114643,0.09649762,-1.918744,-0.4844025,-0.5880641,-0.6477151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.096493,-0.2616144,0.2974617,2.32514,0.08527336,-2.081261,-0.05047021,0.8929843,-0.2416756,-0.3763309,28.00911,227.1933,5.965834,0.7358801,0.03597931,-0.6761549,0.0,0.0,0.0,1.546119,-0.4792173,-2.587087,0.1998172,-0.3105099,0.9713003,-0.7116559,0.09176176,0.6965099,-0.2720381,0.8780914,-0.393638,-0.6477202,-0.469612,-0.5999361,moving,36.79147,42.23648,-162.7415497447652,-143.99419181325248,-0.6840190000000002,-0.6515127599999999,-0.502678
05/04/2023 16:24:53.548235,505,True,True,True,True,Eyes,2.123287,0.09556615,-1.926567,-0.4916322,-0.5889044,-0.6414744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10448,-0.2474862,0.3074191,2.32677,0.08134607,-2.09119,-0.05162212,0.8920048,-0.240261,-0.3793905,27.89145,227.5383,5.858254,0.7363079,0.0357596,-0.6757007,0.0,0.0,0.0,1.548613,-0.4815022,-2.587004,0.1964621,-0.3105907,0.9725753,-0.7067958,0.09021111,0.7016419,-0.2743998,0.8792197,-0.389458,-0.6520309,-0.4677977,-0.5966749,moving,37.4669,42.55343,-162.06011130303384,-143.74301459240476,-0.6856489999999997,-0.64758547,-0.4927489999999999
05/04/2023 16:24:53.568026,506,True,True,True,True,Eyes,2.131657,0.0946027,-1.934534,-0.4985943,-0.5896665,-0.6353715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112569,-0.2370347,0.3169909,2.328041,0.07971406,-2.102052,-0.05348595,0.8904975,-0.2414986,-0.3818796,28.0965,227.8762,5.802688,0.7366949,0.03551539,-0.6752916,0.0,0.0,0.0,1.551221,-0.4838908,-2.586918,0.1938405,-0.3123185,0.9736862,-0.7026145,0.08918852,0.7059591,-0.2797049,0.8776354,-0.3892573,-0.654292,-0.4709581,-0.5916929,moving,38.1223,42.86335,-161.39799131951287,-143.46081675268312,-0.6869199999999998,-0.64595346,-0.48188699999999995
